
1	6656.73	19178
2	6652.46	19769
3	6648.19	20126
4	6643.93	19995
5	6639.66	20023
6	6635.40	20098
7	6631.13	20559
8	6626.86	21278
9	6622.60	21064
10	6618.33	20398
11	6614.06	20371
12	6609.80	20734
13	6605.53	20475
14	6601.27	20388
15	6597.00	21293
16	6592.73	21311
17	6588.47	20638
18	6584.20	20027
19	6579.93	19848
20	6575.67	19434
21	6571.40	18663
22	6567.13	18979
23	6562.87	19618
24	6558.60	19903
25	6554.33	20770
26	6550.07	22056
27	6545.80	22720
28	6541.53	22247
29	6537.27	21926
30	6533.00	21998
31	6528.73	21466
32	6524.47	20831
33	6520.20	20834
34	6515.93	20810
35	6511.66	19878
36	6507.40	18061
37	6503.13	17739
38	6498.86	19543
39	6494.60	20452
40	6490.33	20739
41	6486.06	21474
42	6481.80	22516
43	6477.53	23190
44	6473.26	23135
45	6468.99	23254
46	6464.73	23089
47	6460.46	22239
48	6456.19	22776
49	6451.92	23637
50	6447.66	23096
51	6443.39	22075
52	6439.12	21684
53	6434.85	21840
54	6430.59	21734
55	6426.32	21602
56	6422.05	22168
57	6417.78	22839
58	6413.52	23132
59	6409.25	22425
60	6404.98	21781
61	6400.71	21389
62	6396.45	21527
63	6392.18	21895
64	6387.91	22072
65	6383.64	22234
66	6379.37	21934
67	6375.11	20545
68	6370.84	18909
69	6366.57	18646
70	6362.30	19612
71	6358.03	20587
72	6353.77	20818
73	6349.50	20703
74	6345.23	20400
75	6340.96	20138
76	6336.69	20245
77	6332.43	19808
78	6328.16	19324
79	6323.89	19212
80	6319.62	19431
81	6315.35	19053
82	6311.08	18183
83	6306.82	17487
84	6302.55	17475
85	6298.28	18147
86	6294.01	17870
87	6289.74	16728
88	6285.47	16275
89	6281.21	16362
90	6276.94	16498
91	6272.67	16148
92	6268.40	15161
93	6264.13	14706
94	6259.86	15079
95	6255.59	15171
96	6251.33	14765
97	6247.06	14780
98	6242.79	14798
99	6238.52	14290
100	6234.25	14191
101	6229.98	14372
102	6225.71	14517
103	6221.44	15207
104	6217.18	16458
105	6212.91	16664
106	6208.64	16195
107	6204.37	15668
108	6200.10	15380
109	6195.83	15865
110	6191.56	16898
111	6187.29	17076
112	6183.02	16565
113	6178.75	16270
114	6174.49	15976
115	6170.22	16354
116	6165.95	18475
117	6161.68	20268
118	6157.41	21318
119	6153.14	21728
120	6148.87	20512
121	6144.60	19991
122	6140.33	21105
123	6136.06	21147
124	6131.79	20816
125	6127.52	21504
126	6123.25	22112
127	6118.98	21990
128	6114.72	21414
129	6110.45	21562
130	6106.18	21931
131	6101.91	21350
132	6097.64	20947
133	6093.37	20939
134	6089.10	21107
135	6084.83	21959
136	6080.56	22367
137	6076.29	21371
138	6072.02	20347
139	6067.75	20511
140	6063.48	20921
141	6059.21	21620
142	6054.94	21692
143	6050.67	21054
144	6046.40	20602
145	6042.13	20200
146	6037.86	19836
147	6033.59	19268
148	6029.32	18576
149	6025.05	18394
150	6020.78	18150
151	6016.51	17782
152	6012.24	17920
153	6007.97	18333
154	6003.70	18809
155	5999.43	18469
156	5995.16	17636
157	5990.89	17127
158	5986.62	17077
159	5982.35	17307
160	5978.08	17416
161	5973.81	16969
162	5969.54	16281
163	5965.27	15646
164	5961.00	15515
165	5956.73	16025
166	5952.46	15847
167	5948.19	15402
168	5943.92	15494
169	5939.65	15311
170	5935.38	15176
171	5931.11	14697
172	5926.84	14493
173	5922.57	14546
174	5918.30	14603
175	5914.03	14392
176	5909.75	13559
177	5905.48	12326
178	5901.21	11716
179	5896.94	12756
180	5892.67	14334
181	5888.40	14953
182	5884.13	15577
183	5879.86	15965
184	5875.59	15762
185	5871.32	16054
186	5867.05	15962
187	5862.78	15747
188	5858.51	16698
189	5854.24	18320
190	5849.96	19040
191	5845.69	18907
192	5841.42	19000
193	5837.15	18791
194	5832.88	18467
195	5828.61	17960
196	5824.34	17659
197	5820.07	18408
198	5815.80	18904
199	5811.53	19123
200	5807.26	18842
201	5802.98	17948
202	5798.71	17121
203	5794.44	16180
204	5790.17	16140
205	5785.90	17041
206	5781.63	17278
207	5777.36	17141
208	5773.09	16708
209	5768.82	17076
210	5764.54	17345
211	5760.27	17524
212	5756.00	17568
213	5751.73	17236
214	5747.46	16891
215	5743.19	16897
216	5738.92	16457
217	5734.64	16577
218	5730.37	17114
219	5726.10	16563
220	5721.83	15675
221	5717.56	14981
222	5713.29	15060
223	5709.02	15199
224	5704.74	15917
225	5700.47	16058
226	5696.20	15653
227	5691.93	15554
228	5687.66	15630
229	5683.39	15281
230	5679.11	14571
231	5674.84	14108
232	5670.57	14106
233	5666.30	14604
234	5662.03	15016
235	5657.76	14524
236	5653.48	13931
237	5649.21	13464
238	5644.94	13773
239	5640.67	13900
240	5636.40	13388
241	5632.13	13362
242	5627.85	13503
243	5623.58	13894
244	5619.31	14417
245	5615.04	14130
246	5610.77	13580
247	5606.49	13950
248	5602.22	13917
249	5597.95	13606
250	5593.68	14234
251	5589.41	15144
252	5585.13	15050
253	5580.86	14907
254	5576.59	14801
255	5572.32	14880
256	5568.05	15061
257	5563.77	15265
258	5559.50	15498
259	5555.23	15421
260	5550.96	15202
261	5546.69	14670
262	5542.41	14187
263	5538.14	13909
264	5533.87	13912
265	5529.60	13966
266	5525.32	12949
267	5521.05	12076
268	5516.78	11896
269	5512.51	11809
270	5508.24	12078
271	5503.96	12409
272	5499.69	12650
273	5495.42	12531
274	5491.15	12072
275	5486.87	11376
276	5482.60	11278
277	5478.33	11584
278	5474.06	11705
279	5469.78	11042
280	5465.51	10632
281	5461.24	10687
282	5456.97	11878
283	5452.69	14163
284	5448.42	14093
285	5444.15	12276
286	5439.88	12319
287	5435.60	13243
288	5431.33	13833
289	5427.06	14174
290	5422.79	13391
291	5418.51	11755
292	5414.24	11483
293	5409.97	12021
294	5405.69	11426
295	5401.42	11501
296	5397.15	12260
297	5392.88	12901
298	5388.60	13559
299	5384.33	13009
300	5380.06	11956
301	5375.79	12065
302	5371.51	13076
303	5367.24	14081
304	5362.97	13752
305	5358.69	12485
306	5354.42	11792
307	5350.15	11584
308	5345.88	12018
309	5341.60	11354
310	5337.33	10570
311	5333.06	11229
312	5328.78	11885
313	5324.51	12160
314	5320.24	12429
315	5315.96	12279
316	5311.69	11454
317	5307.42	10238
318	5303.15	10832
319	5298.87	11688
320	5294.60	11217
321	5290.33	10841
322	5286.05	10386
323	5281.78	9221
324	5277.51	8169
325	5273.23	8476
326	5268.96	9424
327	5264.69	9135
